RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Property 1	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
757410.3	13:37:04:816	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	154	5.1	707.1	724.4	770.2	787.0	0.0	-0.4	0.9	00:00:45:213	-	-	-	-	-	-	-	-
757443.6	13:37:04:850	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	154	5.0	582.9	797.1	663.4	840.5	0.1	-0.5	0.9	00:00:45:255	-	-	-	-	-	-	-	-
757477.0	13:37:04:883	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.1	569.5	799.2	651.9	845.6	0.1	-0.5	0.9	00:00:45:297	-	-	-	-	-	-	-	-
757510.7	13:37:04:917	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	569.2	795.9	653.1	841.0	0.1	-0.5	0.9	00:00:45:338	-	-	-	-	-	-	-	-
757543.6	13:37:04:950	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.1	573.0	789.9	657.3	839.9	0.1	-0.5	0.9	00:00:45:338	-	-	-	-	-	-	-	-
757576.7	13:37:04:983	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	573.8	792.6	658.2	838.4	0.1	-0.5	0.9	00:00:45:380	-	-	-	-	-	-	-	-
757610.2	13:37:05:016	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.1	576.0	785.2	662.2	836.2	0.1	-0.5	0.9	00:00:45:422	-	-	-	-	-	-	-	-
757643.2	13:37:05:049	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	576.1	789.1	663.0	838.1	0.1	-0.5	0.9	00:00:45:463	-	-	-	-	-	-	-	-
757676.4	13:37:05:082	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	577.6	791.5	664.6	836.9	0.1	-0.5	0.9	00:00:45:505	-	-	-	-	-	-	-	-
757709.7	13:37:05:116	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	576.6	786.6	663.0	835.2	0.1	-0.5	0.9	00:00:45:505	-	-	-	-	-	-	-	-
757742.9	13:37:05:149	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	151	5.2	579.3	788.7	666.6	834.4	0.1	-0.5	0.9	00:00:45:547	-	-	-	-	-	-	-	-
757776.5	13:37:05:183	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	155	5.2	578.4	786.1	666.3	834.8	0.1	-0.5	0.9	00:00:45:588	-	-	-	-	-	-	-	-
757809.9	13:37:05:216	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	155	5.2	570.1	727.7	647.7	799.0	0.1	-0.4	0.9	00:00:45:630	-	-	-	-	-	-	-	-
757843.1	13:37:05:249	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	152	5.2	570.9	727.2	650.4	795.2	0.1	-0.4	0.9	00:00:45:630	-	-	-	-	-	-	-	-
757876.2	13:37:05:282	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	152	5.2	571.8	724.0	650.8	792.7	0.1	-0.4	0.9	00:00:45:713	-	-	-	-	-	-	-	-
757909.4	13:37:05:315	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	156	5.2	573.3	725.6	652.6	794.3	0.1	-0.4	0.9	00:00:45:713	-	-	-	-	-	-	-	-
757942.7	13:37:05:349	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	156	5.2	575.9	719.0	654.4	793.1	0.1	-0.4	0.9	00:00:45:755	-	-	-	-	-	-	-	-
757976.5	13:37:05:383	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	576.7	716.1	654.5	790.9	0.1	-0.4	0.9	00:00:45:797	-	-	-	-	-	-	-	-
758009.5	13:37:05:415	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	577.2	716.5	655.1	790.3	0.1	-0.4	0.9	00:00:45:838	-	-	-	-	-	-	-	-
758042.6	13:37:05:449	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	578.0	711.6	655.1	788.5	0.1	-0.4	0.9	00:00:45:838	-	-	-	-	-	-	-	-
758075.7	13:37:05:482	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	581.1	712.0	657.0	788.4	0.1	-0.4	0.9	00:00:45:880	-	-	-	-	-	-	-	-
758109.1	13:37:05:515	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	580.8	710.1	657.0	787.5	0.1	-0.4	0.9	00:00:45:922	-	-	-	-	-	-	-	-
758142.3	13:37:05:548	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	583.1	711.1	659.1	788.3	0.1	-0.4	0.9	00:00:45:963	-	-	-	-	-	-	-	-
758175.8	13:37:05:582	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	584.0	704.1	659.7	787.0	0.1	-0.4	0.9	00:00:46:005	-	-	-	-	-	-	-	-
758208.9	13:37:05:615	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	583.8	712.3	660.0	789.1	0.1	-0.4	0.9	00:00:46:047	-	-	-	-	-	-	-	-
758242.2	13:37:05:648	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	584.3	710.0	660.0	788.3	0.1	-0.4	0.9	00:00:46:047	-	-	-	-	-	-	-	-
758275.5	13:37:05:682	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	585.1	706.5	661.1	786.2	0.1	-0.4	0.9	00:00:46:088	-	-	-	-	-	-	-	-
758308.8	13:37:05:715	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	584.1	704.8	661.4	786.9	0.1	-0.4	0.9	00:00:46:130	-	-	-	-	-	-	-	-
758342.1	13:37:05:748	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	584.5	699.5	660.9	787.3	0.1	-0.4	0.9	00:00:46:130	-	-	-	-	-	-	-	-
758375.1	13:37:05:781	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.2	584.7	702.6	660.3	787.7	0.1	-0.4	0.9	00:00:46:172	-	-	-	-	-	-	-	-
758408.6	13:37:05:815	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.3	584.2	704.9	660.4	787.9	0.1	-0.4	0.9	00:00:46:213	-	-	-	-	-	-	-	-
758442.2	13:37:05:848	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.3	584.5	700.4	659.8	786.4	0.1	-0.4	0.9	00:00:46:255	-	-	-	-	-	-	-	-
758475.0	13:37:05:881	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.3	584.7	702.0	662.0	785.9	0.1	-0.4	0.9	00:00:46:297	-	-	-	-	-	-	-	-
758508.6	13:37:05:915	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.3	587.6	691.6	663.6	786.3	0.1	-0.4	0.9	00:00:46:338	-	-	-	-	-	-	-	-
758541.7	13:37:05:948	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.4	586.6	699.8	662.4	785.2	0.1	-0.4	0.9	00:00:46:338	-	-	-	-	-	-	-	-
758574.8	13:37:05:981	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.4	584.5	701.7	661.6	785.7	0.1	-0.4	0.9	00:00:46:380	-	-	-	-	-	-	-	-
758608.2	13:37:06:014	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	153	5.4	585.6	697.0	661.5	784.5	0.1	-0.4	0.9	00:00:46:422	-	-	-	-	-	-	-	-
758641.5	13:37:06:048	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	157	5.4	587.7	688.0	662.0	783.4	0.1	-0.4	0.9	00:00:46:463	-	-	-	-	-	-	-	-
758674.9	13:37:06:081	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	157	5.4	586.7	700.7	661.5	783.8	0.1	-0.4	0.9	00:00:46:505	-	-	-	-	-	-	-	-
758708.2	13:37:06:114	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	157	5.4	599.8	662.5	666.7	756.4	0.1	-0.4	0.9	00:00:46:547	-	-	-	-	-	-	-	-
758741.2	13:37:06:147	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	154	5.4	609.1	643.5	671.8	743.0	0.1	-0.4	0.9	00:00:46:547	-	-	-	-	-	-	-	-
758774.7	13:37:06:181	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	154	5.4	609.4	637.2	674.3	740.8	0.1	-0.4	0.9	00:00:46:588	-	-	-	-	-	-	-	-
758808.2	13:37:06:214	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	154	5.4	611.4	636.5	674.1	739.3	0.1	-0.4	0.9	00:00:46:630	-	-	-	-	-	-	-	-
758841.2	13:37:06:247	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	158	5.3	664.8	615.9	718.8	725.4	0.0	-0.3	0.9	00:00:46:672	-	-	-	-	-	-	-	-
758874.3	13:37:06:280	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	158	5.2	886.1	576.7	894.1	679.0	-0.2	-0.3	1.0	00:00:46:713	-	-	-	-	-	-	-	-
758907.5	13:37:06:314	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	158	5.3	899.2	573.2	909.8	672.3	-0.2	-0.2	1.0	00:00:46:755	-	-	-	-	-	-	-	-
758941.0	13:37:06:347	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.3	896.4	576.3	910.6	669.7	-0.2	-0.2	1.0	00:00:46:755	-	-	-	-	-	-	-	-
758974.2	13:37:06:380	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.3	897.7	573.2	912.3	669.3	-0.2	-0.2	1.0	00:00:46:755	-	-	-	-	-	-	-	-
759007.4	13:37:06:413	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	899.2	573.1	914.2	669.2	-0.2	-0.2	1.0	00:00:46:797	-	-	-	-	-	-	-	-
759040.6	13:37:06:447	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.3	900.6	567.5	912.4	666.7	-0.2	-0.2	1.0	00:00:46:838	-	-	-	-	-	-	-	-
759074.0	13:37:06:480	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	901.1	570.4	914.5	670.6	-0.2	-0.2	0.9	00:00:46:880	-	-	-	-	-	-	-	-
759107.6	13:37:06:514	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	903.0	569.4	917.9	669.1	-0.2	-0.2	0.9	00:00:46:922	-	-	-	-	-	-	-	-
759141.3	13:37:06:547	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	902.0	569.7	915.2	670.2	-0.2	-0.2	0.9	00:00:46:963	-	-	-	-	-	-	-	-
759173.9	13:37:06:580	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	902.3	569.2	914.6	670.9	-0.2	-0.2	0.9	00:00:47:005	-	-	-	-	-	-	-	-
759207.0	13:37:06:613	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	902.7	568.6	915.4	668.8	-0.2	-0.2	1.0	00:00:47:047	-	-	-	-	-	-	-	-
759240.5	13:37:06:647	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	902.0	566.2	916.3	668.4	-0.2	-0.2	1.0	00:00:47:047	-	-	-	-	-	-	-	-
759273.6	13:37:06:680	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	904.1	566.1	915.9	667.4	-0.2	-0.2	1.0	00:00:47:088	-	-	-	-	-	-	-	-
759306.9	13:37:06:713	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	155	5.2	903.3	567.7	915.4	667.4	-0.2	-0.2	1.0	00:00:47:130	-	-	-	-	-	-	-	-
759340.1	13:37:06:746	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	159	5.2	904.5	563.7	915.3	667.1	-0.2	-0.2	1.0	00:00:47:172	-	-	-	-	-	-	-	-
759373.3	13:37:06:779	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	159	5.1	895.4	564.9	910.1	670.3	-0.2	-0.2	1.0	00:00:47:213	-	-	-	-	-	-	-	-
759406.9	13:37:06:813	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	159	5.0	686.6	649.4	739.9	745.1	0.0	-0.4	0.9	00:00:47:213	-	-	-	-	-	-	-	-
759440.1	13:37:06:846	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	159	5.2	629.8	692.7	691.3	774.0	0.1	-0.4	0.9	00:00:47:255	-	-	-	-	-	-	-	-
759473.2	13:37:06:879	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	5.2	632.2	685.7	693.3	770.1	0.0	-0.4	0.9	00:00:47:297	-	-	-	-	-	-	-	-
759506.9	13:37:06:913	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.2	635.2	680.7	697.5	768.1	0.0	-0.4	0.9	00:00:47:338	-	-	-	-	-	-	-	-
759540.4	13:37:06:946	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	637.6	675.8	699.9	768.5	0.0	-0.4	0.9	00:00:47:380	-	-	-	-	-	-	-	-
759573.1	13:37:06:979	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	638.7	677.6	702.7	764.5	0.0	-0.4	0.9	00:00:47:380	-	-	-	-	-	-	-	-
759606.4	13:37:07:012	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	640.5	667.5	702.3	762.9	0.0	-0.4	0.9	00:00:47:422	-	-	-	-	-	-	-	-
759639.6	13:37:07:046	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	640.2	670.2	703.6	759.7	0.0	-0.4	0.9	00:00:47:463	-	-	-	-	-	-	-	-
759672.8	13:37:07:079	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	640.3	672.3	702.3	761.0	0.0	-0.4	0.9	00:00:47:505	-	-	-	-	-	-	-	-
759706.1	13:37:07:112	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	641.8	663.0	705.0	760.2	0.0	-0.4	0.9	00:00:47:505	-	-	-	-	-	-	-	-
759739.5	13:37:07:145	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	644.7	660.5	705.9	759.1	0.0	-0.4	0.9	00:00:47:547	-	-	-	-	-	-	-	-
759772.7	13:37:07:179	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	644.7	658.2	707.0	758.7	0.0	-0.4	0.9	00:00:47:588	-	-	-	-	-	-	-	-
759805.9	13:37:07:212	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.3	646.3	653.3	706.0	758.3	0.0	-0.4	0.9	00:00:47:630	-	-	-	-	-	-	-	-
759839.2	13:37:07:245	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	647.9	659.8	709.0	758.3	0.0	-0.4	0.9	00:00:47:630	-	-	-	-	-	-	-	-
759872.5	13:37:07:279	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	646.8	657.6	709.1	755.6	0.0	-0.4	0.9	00:00:47:672	-	-	-	-	-	-	-	-
759905.9	13:37:07:312	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	648.3	657.4	710.1	755.4	0.0	-0.4	0.9	00:00:47:713	-	-	-	-	-	-	-	-
759939.1	13:37:07:345	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	647.6	655.8	711.3	757.2	0.0	-0.4	0.9	00:00:47:755	-	-	-	-	-	-	-	-
759972.5	13:37:07:379	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	647.9	662.3	709.3	754.1	0.0	-0.4	0.9	00:00:47:797	-	-	-	-	-	-	-	-
760005.7	13:37:07:412	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	647.7	665.3	712.6	757.2	0.0	-0.4	0.9	00:00:47:838	-	-	-	-	-	-	-	-
760039.1	13:37:07:445	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	646.1	667.8	709.8	754.9	0.0	-0.4	0.9	00:00:47:838	-	-	-	-	-	-	-	-
760072.1	13:37:07:478	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	648.5	666.8	711.8	754.6	0.0	-0.4	0.9	00:00:47:880	-	-	-	-	-	-	-	-
760106.4	13:37:07:512	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	646.2	666.7	710.8	754.4	0.0	-0.4	0.9	00:00:47:922	-	-	-	-	-	-	-	-
760140.6	13:37:07:547	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	647.6	664.0	712.1	753.5	0.0	-0.4	0.9	00:00:47:963	-	-	-	-	-	-	-	-
760171.9	13:37:07:578	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	646.5	661.4	712.1	755.0	0.0	-0.4	0.9	00:00:48:005	-	-	-	-	-	-	-	-
760205.3	13:37:07:611	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	649.6	662.9	713.7	752.2	0.0	-0.4	0.9	00:00:48:005	-	-	-	-	-	-	-	-
760238.5	13:37:07:645	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	649.0	661.0	712.5	751.9	0.0	-0.4	0.9	00:00:48:047	-	-	-	-	-	-	-	-
760271.8	13:37:07:678	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	648.5	659.8	712.2	751.2	0.0	-0.4	0.9	00:00:48:088	-	-	-	-	-	-	-	-
760305.0	13:37:07:711	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	648.5	657.2	712.3	749.6	0.0	-0.4	0.9	00:00:48:088	-	-	-	-	-	-	-	-
760338.3	13:37:07:744	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	649.6	653.9	713.5	748.9	0.0	-0.4	0.9	00:00:48:130	-	-	-	-	-	-	-	-
760371.6	13:37:07:778	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	650.8	659.1	713.5	749.5	0.0	-0.4	0.9	00:00:48:172	-	-	-	-	-	-	-	-
760404.9	13:37:07:811	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	651.7	651.7	714.1	748.0	0.0	-0.4	0.9	00:00:48:213	-	-	-	-	-	-	-	-
760438.4	13:37:07:844	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	652.6	650.5	715.4	747.0	0.0	-0.4	0.9	00:00:48:255	-	-	-	-	-	-	-	-
760471.6	13:37:07:878	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	650.7	649.6	712.9	748.5	0.0	-0.4	0.9	00:00:48:297	-	-	-	-	-	-	-	-
760504.6	13:37:07:911	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	651.7	647.2	714.3	745.6	0.0	-0.4	0.9	00:00:48:338	-	-	-	-	-	-	-	-
760538.1	13:37:07:944	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	649.7	650.5	712.3	747.7	0.0	-0.4	0.9	00:00:48:338	-	-	-	-	-	-	-	-
760571.3	13:37:07:977	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	650.3	651.7	713.0	745.8	0.0	-0.4	0.9	00:00:48:380	-	-	-	-	-	-	-	-
760604.6	13:37:08:011	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	156	5.4	651.9	648.9	711.7	745.7	0.0	-0.4	0.9	00:00:48:422	-	-	-	-	-	-	-	-
760637.7	13:37:08:044	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	160	5.4	651.8	645.9	713.0	744.7	0.0	-0.4	0.9	00:00:48:463	-	-	-	-	-	-	-	-
760671.0	13:37:08:077	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	160	5.4	637.7	622.8	695.9	725.2	0.0	-0.3	0.9	00:00:48:505	-	-	-	-	-	-	-	-
760704.4	13:37:08:110	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	5.4	646.6	611.8	701.7	713.7	0.0	-0.3	0.9	00:00:48:505	-	-	-	-	-	-	-	-
760737.7	13:37:08:144	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	161	5.3	669.5	599.7	723.5	708.2	0.0	-0.3	0.9	00:00:48:547	-	-	-	-	-	-	-	-
760770.9	13:37:08:177	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	161	5.0	924.0	532.8	917.0	643.1	-0.2	-0.2	1.0	00:00:48:588	-	-	-	-	-	-	-	-
760804.2	13:37:08:210	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	965.7	530.7	956.6	634.4	-0.2	-0.2	0.9	00:00:48:630	-	-	-	-	-	-	-	-
760837.5	13:37:08:244	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	965.9	526.6	956.0	631.7	-0.2	-0.2	1.0	00:00:48:630	-	-	-	-	-	-	-	-
760870.7	13:37:08:277	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	964.6	527.7	957.9	631.9	-0.3	-0.2	1.0	00:00:48:672	-	-	-	-	-	-	-	-
760904.0	13:37:08:310	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	966.8	523.3	960.0	628.8	-0.3	-0.2	1.0	00:00:48:713	-	-	-	-	-	-	-	-
760937.2	13:37:08:343	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	966.6	522.8	961.1	628.4	-0.3	-0.2	1.0	00:00:48:755	-	-	-	-	-	-	-	-
760970.5	13:37:08:377	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	964.5	519.5	957.1	625.6	-0.3	-0.2	1.0	00:00:48:797	-	-	-	-	-	-	-	-
761003.8	13:37:08:410	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	157	5.2	967.5	516.0	960.3	624.4	-0.3	-0.2	1.0	00:00:48:797	-	-	-	-	-	-	-	-
